start,kind,iteration,value,g_norm
2,random,43,-7.421869773603e-01,2.845561e-02
2,random,44,-7.425593201881e-01,2.189550e-02
2,random,45,-7.428396911215e-01,2.346263e-02
2,random,46,-7.429465737912e-01,2.839422e-02
2,random,47,-7.430235348450e-01,1.202982e-02
2,random,48,-7.430695712169e-01,2.593762e-02
2,random,49,-7.432223327834e-01,1.160064e-02
2,random,50,-7.432794926731e-01,1.369045e-02
2,random,51,-7.433451426394e-01,1.004804e-02
2,random,52,-7.433999306422e-01,1.056312e-02
2,random,53,-7.434567564726e-01,1.260011e-02
2,random,54,-7.434847536252e-01,6.310046e-03
2,random,55,-7.435224192261e-01,9.296976e-03
2,random,56,-7.435524320882e-01,5.537166e-03
2,random,57,-7.435724853570e-01,4.734714e-03
2,random,58,-7.435847380840e-01,1.076563e-03
2,random,59,-7.435846134683e-01,6.883656e-04
2,random,60,-7.435839842360e-01,6.877243e-04
2,random,61,-7.435849273826e-01,3.219636e-04
2,random,62,-7.435847472703e-01,3.257929e-04
2,random,63,-7.435932787536e-01,1.038919e-03
2,random,64,-7.435932787536e-01,1.038919e-03
2,random,65,-7.435932787536e-01,1.038919e-03
3,random,1,-5.001874799827e-01,1.922425e-03
3,random,2,-5.020112705856e-01,2.923635e-02
3,random,3,-5.020524781101e-01,3.712125e-02
3,random,4,-5.091364800481e-01,4.752606e-01
3,random,5,-5.111020835524e-01,3.812286e-01
3,random,6,-5.595046334412e-01,2.185293e-01
3,random,7,-5.639075483330e-01,2.457775e-01
3,random,8,-5.740522032574e-01,3.301163e-01
3,random,9,-6.705256641401e-01,3.985343e-01
3,random,10,-6.888029550503e-01,4.020267e-01
3,random,11,-7.088514082139e-01,2.002761e-01
3,random,12,-7.147526877719e-01,1.220230e-01
3,random,13,-7.207289338874e-01,1.201834e-01
3,random,14,-7.222562006435e-01,4.481107e-02
3,random,15,-7.226884761926e-01,5.792519e-02
3,random,16,-7.250007132237e-01,4.440401e-02
3,random,17,-7.262790181591e-01,4.412537e-02
3,random,18,-7.280860668448e-01,6.425910e-02
3,random,19,-7.293310055491e-01,8.874140e-02
3,random,20,-7.311758109101e-01,9.831956e-02
3,random,21,-7.336622305569e-01,5.819619e-02
3,random,22,-7.355313614862e-01,6.829993e-02
3,random,23,-7.363339697938e-01,4.271193e-02
3,random,24,-7.370516887458e-01,3.737299e-02
3,random,25,-7.379707995612e-01,1.058942e-01
3,random,26,-7.392294819833e-01,6.180695e-02
3,random,27,-7.425377641085e-01,1.142544e-01
3,random,28,-7.473220573387e-01,1.256795e-01
3,random,29,-7.508240261738e-01,9.533724e-02
3,random,30,-7.527994161443e-01,9.169369e-02
3,random,31,-7.571478333927e-01,2.129108e-01
3,random,32,-7.638545784242e-01,1.197699e-01
3,random,33,-7.658030978463e-01,8.584520e-02
3,random,34,-7.672544780270e-01,5.084540e-02
3,random,35,-7.680975717968e-01,5.643833e-02
3,random,36,-7.688512650467e-01,4.822888e-02
3,random,37,-7.690201593067e-01,2.588578e-02
3,random,38,-7.692146271135e-01,3.352563e-02
3,random,39,-7.695087017974e-01,2.926393e-02
3,random,40,-7.696238364934e-01,1.284302e-02
3,random,41,-7.696490169189e-01,1.813435e-02
3,random,42,-7.699007033364e-01,3.535179e-02
3,random,43,-7.702199238828e-01,2.779148e-02
3,random,44,-7.705278115807e-01,4.191829e-02
3,random,45,-7.708430055897e-01,5.420574e-02
3,random,46,-7.710702287369e-01,2.366874e-02
3,random,47,-7.711734362682e-01,1.268147e-02
3,random,48,-7.711736294233e-01,8.357639e-03
3,random,49,-7.711748604948e-01,4.608833e-03
3,random,50,-7.711998733957e-01,3.246565e-03
3,random,51,-7.711915357168e-01,3.707088e-03
3,random,52,-7.711933882024e-01,7.224239e-03
3,random,53,-7.712057014891e-01,7.175997e-03
3,random,54,-7.712106570378e-01,5.719815e-03
3,random,55,-7.712737583888e-01,7.148185e-03
3,random,56,-7.712818317385e-01,1.551539e-02
3,random,57,-7.713416289219e-01,7.775864e-03
3,random,58,-7.714251610802e-01,1.767403e-02
3,random,59,-7.714428053899e-01,1.642146e-02
3,random,60,-7.715237569715e-01,1.562011e-02
3,random,61,-7.716101006840e-01,1.027890e-02
3,random,62,-7.716958920676e-01,9.276652e-03
3,random,63,-7.717317432754e-01,6.110289e-03
3,random,64,-7.717794496508e-01,8.837352e-03
3,random,65,-7.717811558637e-01,1.070907e-02
3,random,66,-7.717854977918e-01,1.025760e-02
3,random,67,-7.717931610263e-01,1.030323e-02
3,random,68,-7.717915814138e-01,1.029354e-02
3,random,69,-7.717951559070e-01,7.124804e-03
3,random,70,-7.717930641874e-01,3.951987e-03
3,random,71,-7.718096636413e-01,6.126962e-03
3,random,72,-7.718126540598e-01,6.130488e-03
3,random,73,-7.718133516786e-01,5.958483e-03
3,random,74,-7.718258919415e-01,1.718180e-02
3,random,75,-7.718159344783e-01,1.581795e-02
3,random,76,-7.718188709196e-01,6.490396e-03
3,random,77,-7.718489220505e-01,9.318036e-03
3,random,78,-7.718620370869e-01,7.550089e-03
3,random,79,-7.718885721770e-01,6.230339e-03
3,random,80,-7.719045203907e-01,5.689691e-03
3,random,81,-7.719029300899e-01,5.356371e-03
3,random,82,-7.719320861201e-01,6.265263e-03
3,random,83,-7.719538460618e-01,9.017169e-03
3,random,84,-7.719908678607e-01,1.171469e-02
3,random,85,-7.719912475620e-01,1.016654e-02
3,random,86,-7.719961030664e-01,4.710821e-03
3,random,87,-7.719935416038e-01,3.592479e-03
3,random,88,-7.720136287205e-01,2.138359e-03
3,random,89,-7.720136287205e-01,2.138359e-03
