start,kind,iteration,value,g_norm
3,random,5,-4.999997551485e-01,1.714624e-05
3,random,6,-4.999999570240e-01,9.636628e-05
3,random,7,-5.000001094435e-01,3.114346e-06
3,random,8,-5.000001151296e-01,3.206129e-06
3,random,9,-5.000006405468e-01,1.196556e-04
3,random,10,-5.000006683640e-01,1.625098e-04
3,random,11,-5.000043212454e-01,9.512484e-04
3,random,12,-5.013378144896e-01,1.533263e-02
3,random,13,-5.014769944573e-01,1.446854e-02
3,random,14,-5.077803442673e-01,6.577306e-02
3,random,15,-5.798648715863e-01,2.475546e-01
3,random,16,-5.816297881882e-01,2.726586e-01
3,random,17,-6.027011415155e-01,3.879580e-01
3,random,18,-6.548474367161e-01,3.080190e-01
3,random,19,-6.604440346998e-01,3.076550e-01
3,random,20,-6.737810823743e-01,2.507179e-01
3,random,21,-6.794660027528e-01,3.868159e-01
3,random,22,-6.917360507733e-01,1.513679e-01
3,random,23,-6.974256395654e-01,1.546637e-01
3,random,24,-7.054743881834e-01,1.428679e-01
3,random,25,-7.086185883848e-01,6.084740e-02
3,random,26,-7.109398542141e-01,5.826001e-02
3,random,27,-7.140014010393e-01,6.657580e-02
3,random,28,-7.172506265255e-01,9.748952e-02
3,random,29,-7.204861152061e-01,1.244791e-01
3,random,30,-7.223603598692e-01,6.612513e-02
3,random,31,-7.240567207884e-01,4.459176e-02
3,random,32,-7.246241888960e-01,4.319018e-02
3,random,33,-7.249727283894e-01,1.282174e-02
3,random,34,-7.251676057544e-01,1.930131e-02
3,random,35,-7.252805527056e-01,2.310935e-02
3,random,36,-7.258907697226e-01,4.058588e-02
3,random,37,-7.260412357276e-01,5.106130e-02
3,random,38,-7.263048431696e-01,5.827557e-02
3,random,39,-7.269255198703e-01,8.418869e-02
3,random,40,-7.276881676481e-01,7.989168e-02
3,random,41,-7.286281105948e-01,8.530029e-02
3,random,42,-7.301486992549e-01,5.852567e-02
3,random,43,-7.311994797077e-01,6.300395e-02
3,random,44,-7.325942412591e-01,5.662594e-02
3,random,45,-7.337937110081e-01,3.725693e-02
3,random,46,-7.355367414402e-01,7.163778e-02
3,random,47,-7.376407487059e-01,1.126356e-01
3,random,48,-7.399982671053e-01,4.955933e-02
3,random,49,-7.410536256479e-01,5.186777e-02
3,random,50,-7.418162402828e-01,3.213207e-02
3,random,51,-7.422012530507e-01,4.250282e-02
3,random,52,-7.432811177380e-01,2.757177e-02
3,random,53,-7.435506959693e-01,9.112185e-03
3,random,54,-7.435786453073e-01,4.347434e-03
3,random,55,-7.435971447297e-01,3.555346e-03
3,random,56,-7.436036325274e-01,2.239467e-03
3,random,57,-7.436101462024e-01,3.863375e-03
3,random,58,-7.436237384684e-01,1.593527e-03
3,random,59,-7.436304939774e-01,7.151078e-03
3,random,60,-7.436701161283e-01,8.472884e-03
3,random,61,-7.437032740215e-01,1.180035e-02
3,random,62,-7.437735090076e-01,1.612745e-02
3,random,63,-7.439081014429e-01,1.603125e-02
3,random,64,-7.439506202108e-01,2.035728e-02
3,random,65,-7.441383428598e-01,1.342234e-02
3,random,66,-7.441937566387e-01,9.785299e-03
3,random,67,-7.442238338967e-01,5.558287e-03
3,random,68,-7.442379108480e-01,9.264967e-03
3,random,69,-7.442677653304e-01,5.157313e-03
3,random,70,-7.442792607634e-01,3.497264e-03
3,random,71,-7.442893196560e-01,2.848252e-03
3,random,72,-7.442964473738e-01,2.724496e-03
3,random,73,-7.443058294206e-01,5.067879e-03
3,random,74,-7.443186434215e-01,3.225345e-03
3,random,75,-7.444473750858e-01,1.620138e-02
3,random,76,-7.445991433981e-01,1.810625e-02
3,random,77,-7.447140391719e-01,2.754800e-02
3,random,78,-7.448020522038e-01,1.302001e-02
3,random,79,-7.448805404938e-01,1.976844e-02
3,random,80,-7.450297865093e-01,2.264417e-02
3,random,81,-7.452650574697e-01,4.300801e-02
3,random,82,-7.453206441856e-01,4.297675e-02
3,random,83,-7.455736948325e-01,4.082266e-02
3,random,84,-7.458441595875e-01,3.411814e-02
3,random,85,-7.462110068013e-01,3.759812e-02
3,random,86,-7.465206047519e-01,5.158517e-02
3,random,87,-7.469716238852e-01,7.483399e-02
3,random,88,-7.488041650060e-01,1.071362e-01
3,random,89,-7.492270226622e-01,1.082651e-01
3,random,90,-7.514860250603e-01,1.027710e-01
3,random,91,-7.527896783290e-01,3.002403e-02
3,random,92,-7.530668130211e-01,3.636905e-02
3,random,93,-7.535569999861e-01,2.952566e-02
3,random,94,-7.537317714177e-01,1.427413e-02
3,random,95,-7.538212023557e-01,1.113568e-02
3,random,96,-7.539231931084e-01,1.115646e-02
3,random,97,-7.540431733210e-01,1.247663e-02
3,random,98,-7.540791500230e-01,6.419303e-03
3,random,99,-7.540971987551e-01,4.783840e-03
3,random,100,-7.541493073687e-01,6.721977e-03
3,random,101,-7.542005420036e-01,6.963369e-03
3,random,102,-7.542209710630e-01,2.981322e-03
3,random,103,-7.542395557966e-01,6.077952e-03
3,random,104,-7.542467295466e-01,5.159286e-03
3,random,105,-7.542538340485e-01,1.950979e-03
3,random,106,-7.542577270177e-01,1.696077e-03
3,random,107,-7.542586359378e-01,5.114541e-04
3,random,108,-7.542587026092e-01,1.574427e-04
3,random,109,-7.542587263482e-01,1.411512e-04
3,random,110,-7.542590150672e-01,4.150622e-04
3,random,111,-7.542605450004e-01,1.047512e-03
3,random,112,-7.542646389900e-01,3.717977e-03
3,random,113,-7.542680689512e-01,1.943186e-03
3,random,114,-7.542709211750e-01,1.779333e-03
3,random,115,-7.542732941150e-01,1.105895e-03
3,random,116,-7.542760692084e-01,2.060958e-03
3,random,117,-7.542775974781e-01,9.412151e-04
3,random,118,-7.542779164457e-01,3.364811e-04
3,random,119,-7.542780422607e-01,3.466133e-04
3,random,120,-7.542782595948e-01,8.222555e-04
3,random,121,-7.542784044079e-01,2.497040e-04
3,random,122,-7.542784436993e-01,2.056757e-04
3,random,123,-7.542784607008e-01,8.175388e-05
3,random,124,-7.542784655413e-01,6.658538e-05
3,random,125,-7.542784678366e-01,7.717583e-05
3,random,126,-7.542784760604e-01,4.218450e-05
3,random,127,-7.542784836854e-01,1.059549e-04
3,random,128,-7.542785336720e-01,3.688924e-04
3,random,129,-7.542788977802e-01,5.734035e-04
3,random,130,-7.542790625001e-01,5.797067e-04
3,random,131,-7.542793679461e-01,9.996422e-04
3,random,132,-7.542795732423e-01,8.051923e-04
3,random,133,-7.542805935397e-01,7.089781e-04
3,random,134,-7.542809989536e-01,7.322269e-04
3,random,135,-7.542812184741e-01,3.244948e-04
3,random,136,-7.542813233319e-01,4.984977e-04
3,random,137,-7.542813784190e-01,1.883953e-04
3,random,138,-7.542814074827e-01,1.587063e-04
3,random,139,-7.542814542045e-01,3.420481e-04
3,random,140,-7.542815016531e-01,1.580773e-04
3,random,141,-7.542815099220e-01,8.955926e-05
3,random,142,-7.542815169548e-01,6.326332e-05
3,random,143,-7.542815225894e-01,1.303878e-04
3,random,144,-7.542815341049e-01,4.904447e-05
3,random,145,-7.542815360367e-01,2.271147e-05
3,random,146,-7.542815358141e-01,9.376318e-06
3,random,147,-7.542815358859e-01,6.321274e-06
3,random,148,-7.542815358442e-01,5.139327e-06
