start,kind,iteration,value,g_norm
3,random,19,-6.534433039626e-01,2.816871e-02
3,random,20,-6.541236062992e-01,2.090096e-02
3,random,21,-6.552134327740e-01,2.948100e-02
3,random,22,-6.574716477759e-01,6.195834e-02
3,random,23,-6.613297001670e-01,1.918716e-01
3,random,24,-6.634306650859e-01,2.432560e-01
3,random,25,-6.684285605111e-01,1.637236e-01
3,random,26,-6.800150331574e-01,4.092361e-01
3,random,27,-6.903337703978e-01,4.621757e-01
3,random,28,-7.063137671895e-01,3.452141e-01
3,random,29,-7.162664748171e-01,1.800952e-01
3,random,30,-7.213726338530e-01,1.188983e-01
3,random,31,-7.235286828500e-01,5.378296e-02
3,random,32,-7.259673424550e-01,7.770034e-02
3,random,33,-7.274793190747e-01,6.179405e-02
3,random,34,-7.301698361120e-01,7.423199e-02
3,random,35,-7.330036416126e-01,1.115512e-01
3,random,36,-7.354250871711e-01,5.462475e-02
3,random,37,-7.392541461926e-01,4.374375e-02
3,random,38,-7.396369620702e-01,1.810057e-02
3,random,39,-7.398081465325e-01,2.978802e-02
3,random,40,-7.399880110404e-01,1.987690e-02
3,random,41,-7.402417136273e-01,4.089499e-02
3,random,42,-7.406686555171e-01,2.181450e-02
3,random,43,-7.409277340953e-01,2.409106e-02
3,random,44,-7.412311103311e-01,1.879042e-02
3,random,45,-7.413741667741e-01,9.799569e-03
3,random,46,-7.414129334314e-01,8.181295e-03
3,random,47,-7.415084630288e-01,1.186651e-02
3,random,48,-7.416760559124e-01,1.310256e-02
3,random,49,-7.418361328266e-01,2.257978e-02
3,random,50,-7.419782625935e-01,1.796969e-02
3,random,51,-7.421461315065e-01,1.313378e-02
3,random,52,-7.423790145644e-01,1.015250e-02
3,random,53,-7.424419568606e-01,1.330602e-02
3,random,54,-7.425725284446e-01,3.524609e-02
3,random,55,-7.426007939417e-01,3.253796e-02
3,random,56,-7.426880335952e-01,2.359589e-02
3,random,57,-7.427839019257e-01,9.819365e-03
3,random,58,-7.429135157823e-01,2.836012e-02
3,random,59,-7.433283065560e-01,3.912467e-02
3,random,60,-7.433550620190e-01,3.968122e-02
3,random,61,-7.437388311211e-01,2.452745e-02
3,random,62,-7.441265780867e-01,2.074166e-02
3,random,63,-7.447474097042e-01,7.522028e-02
3,random,64,-7.451583159632e-01,3.639445e-02
3,random,65,-7.457151876444e-01,5.336962e-02
3,random,66,-7.459329105431e-01,6.842031e-02
3,random,67,-7.468627009663e-01,5.800175e-02
3,random,68,-7.474857732637e-01,3.046755e-02
3,random,69,-7.477985852696e-01,1.778981e-02
3,random,70,-7.480838132432e-01,4.268938e-02
3,random,71,-7.485360055992e-01,5.639814e-02
3,random,72,-7.488479662713e-01,4.144272e-02
3,random,73,-7.492661196484e-01,2.492029e-02
3,random,74,-7.493780664224e-01,1.292631e-02
3,random,75,-7.494153140010e-01,8.525047e-03
3,random,76,-7.494846496044e-01,1.402162e-02
3,random,77,-7.495748479871e-01,8.524351e-03
3,random,78,-7.495968731202e-01,4.249992e-03
3,random,79,-7.496065221128e-01,4.971526e-03
3,random,80,-7.496226302901e-01,4.537041e-03
3,random,81,-7.496786743143e-01,2.581854e-02
3,random,82,-7.497489975270e-01,1.239297e-02
3,random,83,-7.497930549218e-01,5.574338e-03
3,random,84,-7.498132828030e-01,5.721856e-03
3,random,85,-7.498277840287e-01,7.346009e-03
3,random,86,-7.498371976434e-01,6.388562e-03
3,random,87,-7.498464592302e-01,2.761208e-03
3,random,88,-7.498513349023e-01,2.176005e-03
3,random,89,-7.498539865202e-01,2.923995e-03
3,random,90,-7.498563735109e-01,8.037530e-04
3,random,91,-7.498566074888e-01,3.253421e-04
3,random,92,-7.498566677452e-01,1.080218e-04
3,random,93,-7.498566688148e-01,2.471547e-05
3,random,94,-7.498566715823e-01,4.101928e-06
3,random,95,-7.498566718010e-01,2.957695e-06
3,random,96,-7.498566760702e-01,7.135797e-07
