start,iteration,value,g_norm
3,1,-5.094685256809e-01,6.322269e-02
3,2,-6.409610369855e-01,4.421747e-01
3,3,-6.418744302244e-01,4.035392e-01
3,4,-6.662420898327e-01,8.795257e-02
3,5,-6.683459108390e-01,6.983232e-02
3,6,-6.718151375839e-01,6.036966e-02
3,7,-6.805425640384e-01,3.385343e-01
3,8,-6.895521162633e-01,1.196223e-01
3,9,-7.010830551173e-01,2.528191e-01
3,10,-7.081495790644e-01,9.011032e-02
3,11,-7.124055698529e-01,9.890850e-02
3,12,-7.152995947563e-01,9.679494e-02
3,13,-7.169391483208e-01,5.383814e-02
3,14,-7.185557093309e-01,5.363771e-02
3,15,-7.197992241001e-01,4.277512e-02
3,16,-7.299120518030e-01,2.626187e-01
3,17,-7.336300222981e-01,1.334170e-01
3,18,-7.384594942501e-01,3.135578e-02
3,19,-7.397046551800e-01,3.456108e-02
3,20,-7.408560792772e-01,4.508949e-02
3,21,-7.413353749545e-01,4.608470e-02
3,22,-7.422696425124e-01,4.933065e-02
3,23,-7.451093649500e-01,6.421269e-02
3,24,-7.459293954446e-01,6.605196e-02
3,25,-7.473684268448e-01,6.869187e-02
3,26,-7.495076547304e-01,7.918162e-02
3,27,-7.520399681113e-01,1.098482e-01
3,28,-7.555415824787e-01,1.643757e-01
3,29,-7.589672207870e-01,1.984503e-01
3,30,-7.631271213456e-01,2.299510e-01
3,31,-7.690841109362e-01,2.444684e-01
3,32,-7.741578164286e-01,1.202506e-01
3,33,-7.759193931239e-01,7.978359e-02
3,34,-7.768880039389e-01,2.933788e-02
3,35,-7.770851303974e-01,8.553703e-03
3,36,-7.771331110835e-01,4.022078e-03
3,37,-7.771434712895e-01,1.350704e-03
3,38,-7.771440609067e-01,5.265905e-05
3,39,-7.771440625772e-01,2.164490e-06
3,40,-7.771440625789e-01,3.042418e-08
