run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260403T043148-k6-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:31:48,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,6,7,1,1,2,320,1234,0.652695526988,0.868387,0.620357,41,3,6,true,0,random,1.0e-06,3.591664254081449,2.965492877925421
20260403T043148-k6-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:31:48,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,6,7,2,1,2,320,1234,0.709563562343,0.003969,0.001833,126,3,11,true,0,warm,1.0e-06,3.500068280562812;3.6647236201636706,2.9461708221405787;0.13170928318103226
20260403T043148-k6-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:31:48,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,6,7,3,1,2,320,1234,0.744380869187,0.015996,0.009317,221,3,13,true,0,warm,1.0e-06,3.457476492907409;3.6033116303411;3.6447544307504827,2.9456390158153596;0.16230706059121283;3.0291257448463265
20260403T043148-k6-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:31:48,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,6,7,4,1,2,640,1234,0.768094243140,0.054019,0.032710,217,3,17,true,0,warm,1.0e-06,3.4327209701249703;3.565790603812947;3.591632170935207;3.6323640723700614,2.949430547007775;0.16462771700206663;2.989538771409312;0.09965862114113211
20260403T043148-k6-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:31:48,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,6,7,5,1,2,1280,1234,0.785559868236,0.173404,0.172344,82,3,21,true,0,warm,1.0e-06,3.4158616564297457;3.54369587200138;3.5578000315971647;3.579641447134659;3.6233753709288967,2.952942751146372;0.1626042854876895;2.984871675787656;0.14556695295538727;3.0514879047616925
20260403T043148-k6-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:31:48,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,6,7,6,1,2,1280,1234,0.799027842449,3.437301,1.550990,687,3,44,true,0,warm,1.0e-06,3.4038694953661572;3.527946325026681;3.538052710974844;3.5458388030629955;3.568839740046999;3.616966072146376,2.9560107559178173;0.15944071064057005;2.985205713853805;0.15270325774606228;3.001496325383103;0.08242918645427055
20260403T043148-k6-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:31:48,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,6,7,7,1,2,1280,1234,0.809745058378,76.985856,28.178258,3233,3,30,true,0,warm,1.0e-06,3.394755217549661;3.515736948215732;3.524182942532408;3.526608053451971;3.5340705455400663;3.560559215942697;3.6126006577186818,2.9587755145140675;0.15627909242151244;2.9874174646060685;0.1542224840200677;2.9919129959504502;0.13498569120247103;3.065520045391991
20260403T043148-k6-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:31:48,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,6,7,8,1,2,1280,1234,0.818470659555,168.421357,168.330575,1718,3,22,true,0,warm,1.0e-06,3.386064117539085;3.510030254582636;3.517171892870807;3.5182598046640168;3.5231611478843696;3.5336492189104924;3.562423423095936;3.6275433104351564,2.960218098148723;0.15444612466810806;2.9885311911292614;0.1551748084975449;2.985183522781691;0.1473983503053278;3.013090744320331;0.06739458202683135
20260403T043148-k6-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:31:48,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,6,7,9,1,2,1280,1234,0.819183881176,177.253994,176.735335,220,3,7,true,0,warm,1.0e-06,3.3860945668390516;3.5084469937120364;3.5217622132116566;3.519509726247903;3.5214524458643024;3.5326476685673764;3.568760491969228;3.629890582504998;3.6246748043914847,2.9517166672653805;0.15331064067564584;2.995190397819035;0.15226303345102482;2.9868120906498374;0.14272534749624116;3.0290460185208428;0.05841289287342618;3.1344161334769245
