start,kind,iteration,value,g_norm
1,warm,1,-7.421823733944e-01,4.193592e-01
1,warm,2,-7.548382376611e-01,2.144713e-01
1,warm,3,-7.575298254052e-01,4.666065e-02
1,warm,4,-7.586202203953e-01,5.904742e-02
1,warm,5,-7.590079662021e-01,5.955921e-02
1,warm,6,-7.591313905047e-01,1.391272e-02
1,warm,7,-7.591583690003e-01,7.377913e-03
1,warm,8,-7.591833873753e-01,1.006106e-02
1,warm,9,-7.592067379457e-01,2.162896e-03
1,warm,10,-7.592076669274e-01,1.366685e-03
1,warm,11,-7.592085182033e-01,2.540005e-04
1,warm,12,-7.592085196315e-01,7.549883e-06
1,warm,13,-7.592085180243e-01,6.199685e-06
1,warm,14,-7.592085203198e-01,3.405694e-07
2,random,1,-4.999999992563e-01,6.360273e-08
3,random,1,-5.000000000000e-01,7.632318e-16
