start,kind,iteration,value,g_norm
1,random,1,-4.903251559598e-01,1.160961e+00
1,random,2,-5.616527329860e-01,1.855230e-01
1,random,3,-5.635233876538e-01,4.404757e-02
1,random,4,-5.638423408685e-01,1.009867e-02
1,random,5,-5.638483710933e-01,3.449237e-05
1,random,6,-5.638483713611e-01,3.997427e-08
2,random,1,-5.513495007107e-01,6.952321e-01
2,random,2,-6.012447421512e-01,3.392269e-01
2,random,3,-6.374935895848e-01,3.225190e-01
2,random,4,-6.423879417860e-01,8.153052e-03
2,random,5,-6.424023265269e-01,1.610330e-03
2,random,6,-6.424024539108e-01,7.314901e-07
3,random,1,-4.449458405129e-01,2.639145e-01
3,random,2,-5.000000005446e-01,3.327562e-08
